REDE;SUBREDE;TIPO;CODIGO;CLIENTE;BAIRRO;CIDADE;CLASSE ;LATITUDE;LONGITUDE;PRODUTO;VENDA;DEVOLUCAO;% DEV
CENTERBOX;-;REDE;663;CENTERBOX - JOAO XXIII;JOAO XXIII;FORTALEZA;C;-3.77289;-38.5882422;DOCE DE LEITE VALE MILK 400G;0;0;0,00%
CENTERBOX;-;REDE;663;CENTERBOX - JOAO XXIII;JOAO XXIII;FORTALEZA;C;-3.77289;-38.5882422;DOCE DE LEITE ZERO LACT VALE MILK 300G;0;0;0,00%
CENTERBOX;-;REDE;663;CENTERBOX - JOAO XXIII;JOAO XXIII;FORTALEZA;C;-3.77289;-38.5882422;GAR IOG TRIPLO ZERO AMEIXA VALE MILK 170G;0;0;0,00%
CENTERBOX;-;REDE;663;CENTERBOX - JOAO XXIII;JOAO XXIII;FORTALEZA;C;-3.77289;-38.5882422;GAR IOG TRIPLO ZERO MORANGO VALE MILK 170G;0;0;0,00%
CENTERBOX;-;REDE;663;CENTERBOX - JOAO XXIII;JOAO XXIII;FORTALEZA;C;-3.77289;-38.5882422;GAR IOGURTE AMEIXA VALE MILK 170G;130,2;0;0,00%
CENTERBOX;-;REDE;663;CENTERBOX - JOAO XXIII;JOAO XXIII;FORTALEZA;C;-3.77289;-38.5882422;GAR IOGURTE MORANGO VALE MILK 170G;130,2;0;0,00%
CENTERBOX;-;REDE;663;CENTERBOX - JOAO XXIII;JOAO XXIII;FORTALEZA;C;-3.77289;-38.5882422;GAR IOGURTE MORANGO VALE MILK 900G;186,96;0;0,00%
CENTERBOX;-;REDE;663;CENTERBOX - JOAO XXIII;JOAO XXIII;FORTALEZA;C;-3.77289;-38.5882422;GAR IOGURTE SALADA DE FRUTAS VALE MILK 170G;130,2;0;0,00%
CENTERBOX;-;REDE;663;CENTERBOX - JOAO XXIII;JOAO XXIII;FORTALEZA;C;-3.77289;-38.5882422;GAR IOGURTE SALADA DE FRUTAS VALE MILK 900G;186,96;0;0,00%
CENTERBOX;-;REDE;663;CENTERBOX - JOAO XXIII;JOAO XXIII;FORTALEZA;C;-3.77289;-38.5882422;IOGURTE BICAMADA MORANGO VALE MILK 130G;114,72;0;0,00%
CENTERBOX;-;REDE;663;CENTERBOX - JOAO XXIII;JOAO XXIII;FORTALEZA;C;-3.77289;-38.5882422;IOGURTE NATURAL DESNATADO VALE MILK 150G;540;5;0,93%
CENTERBOX;-;REDE;663;CENTERBOX - JOAO XXIII;JOAO XXIII;FORTALEZA;C;-3.77289;-38.5882422;IOGURTE NATURAL INTEGRAL VALE MILK 150G;540;62,3;11,54%
CENTERBOX;-;REDE;663;CENTERBOX - JOAO XXIII;JOAO XXIII;FORTALEZA;C;-3.77289;-38.5882422;IOGURTE NATURAL LAR/CEN/MEL VALE MILK 150G;0;0;0,00%
CENTERBOX;-;REDE;663;CENTERBOX - JOAO XXIII;JOAO XXIII;FORTALEZA;C;-3.77289;-38.5882422;MANTEIGA DA TERRA VALE MILK 190G;98,52;8,21;8,33%
CENTERBOX;-;REDE;663;CENTERBOX - JOAO XXIII;JOAO XXIII;FORTALEZA;C;-3.77289;-38.5882422;MANTEIGA GHEE VALE MILK 160G;0;0;0,00%
CENTERBOX;-;REDE;663;CENTERBOX - JOAO XXIII;JOAO XXIII;FORTALEZA;C;-3.77289;-38.5882422;MANTEIGA GHEE VALE MILK 3KG;0;0;0,00%
CENTERBOX;-;REDE;663;CENTERBOX - JOAO XXIII;JOAO XXIII;FORTALEZA;C;-3.77289;-38.5882422;MANTEIGA VALE MILK 200G;327,6;0;0,00%
CENTERBOX;-;REDE;663;CENTERBOX - JOAO XXIII;JOAO XXIII;FORTALEZA;C;-3.77289;-38.5882422;MANTEIGA VALE MILK 500G;468;0;0,00%
CENTERBOX;-;REDE;663;CENTERBOX - JOAO XXIII;JOAO XXIII;FORTALEZA;C;-3.77289;-38.5882422;MISTURA DE REQUEIJAO LIGHT DIPAULA 200G;261,36;0;0,00%
CENTERBOX;-;REDE;663;CENTERBOX - JOAO XXIII;JOAO XXIII;FORTALEZA;C;-3.77289;-38.5882422;MISTURA DE REQUEIJAO LIGHT DIPAULA 400G;0;0;0,00%
CENTERBOX;-;REDE;663;CENTERBOX - JOAO XXIII;JOAO XXIII;FORTALEZA;C;-3.77289;-38.5882422;MISTURA DE REQUEIJAO TRAD DIPAULA 200G;784,08;0;0,00%
CENTERBOX;-;REDE;663;CENTERBOX - JOAO XXIII;JOAO XXIII;FORTALEZA;C;-3.77289;-38.5882422;MISTURA DE REQUEIJAO TRAD DIPAULA 400G;0;0;0,00%
CENTERBOX;-;REDE;663;CENTERBOX - JOAO XXIII;JOAO XXIII;FORTALEZA;C;-3.77289;-38.5882422;NATA COM SAL VALE MILK 200G;78;0;0,00%
CENTERBOX;-;REDE;663;CENTERBOX - JOAO XXIII;JOAO XXIII;FORTALEZA;C;-3.77289;-38.5882422;QUEIJO COALHO LIGHT VALE MILK 500G;414,57008;0;0,00%
CENTERBOX;-;REDE;663;CENTERBOX - JOAO XXIII;JOAO XXIII;FORTALEZA;C;-3.77289;-38.5882422;QUEIJO COALHO TRAD VALE MILK 4KG;0;0;0,00%
CENTERBOX;-;REDE;663;CENTERBOX - JOAO XXIII;JOAO XXIII;FORTALEZA;C;-3.77289;-38.5882422;QUEIJO COALHO TRAD VALE MILK 500G;3309,48;27,9000202;0,84%
CENTERBOX;-;REDE;663;CENTERBOX - JOAO XXIII;JOAO XXIII;FORTALEZA;C;-3.77289;-38.5882422;QUEIJO COALHO ZERO LAC VALE MILK 500G;1671,07276;0;0,00%
CENTERBOX;-;REDE;663;CENTERBOX - JOAO XXIII;JOAO XXIII;FORTALEZA;C;-3.77289;-38.5882422;QUEIJO MINAS FRESCAL LIGHT VALE MILK 250G;122,08872;0;0,00%
CENTERBOX;-;REDE;663;CENTERBOX - JOAO XXIII;JOAO XXIII;FORTALEZA;C;-3.77289;-38.5882422;QUEIJO MINAS FRESCAL TRAD VALE MILK 250G;293,86728;17,7300024;6,03%
CENTERBOX;-;REDE;663;CENTERBOX - JOAO XXIII;JOAO XXIII;FORTALEZA;C;-3.77289;-38.5882422;QUEIJO MINAS FRESCAL ZERO VALE MILK 250G;128,40146;0;0,00%
CENTERBOX;-;REDE;663;CENTERBOX - JOAO XXIII;JOAO XXIII;FORTALEZA;C;-3.77289;-38.5882422;REQUEIJAO BISNAGA VALE MILK 400G;0;0;0,00%
CENTERBOX;-;REDE;663;CENTERBOX - JOAO XXIII;JOAO XXIII;FORTALEZA;C;-3.77289;-38.5882422;REQUEIJAO LIGHT VALE MILK 200G;265,92;0;0,00%
CENTERBOX;-;REDE;663;CENTERBOX - JOAO XXIII;JOAO XXIII;FORTALEZA;C;-3.77289;-38.5882422;REQUEIJAO LIGHT VALE MILK 400G;2030,4;0;0,00%
CENTERBOX;-;REDE;663;CENTERBOX - JOAO XXIII;JOAO XXIII;FORTALEZA;C;-3.77289;-38.5882422;REQUEIJAO TRAD VALE MILK 200G;265,92;0;0,00%
CENTERBOX;-;REDE;663;CENTERBOX - JOAO XXIII;JOAO XXIII;FORTALEZA;C;-3.77289;-38.5882422;REQUEIJAO TRAD VALE MILK 400G;1692;28,2;1,67%
CENTERBOX;-;REDE;663;CENTERBOX - JOAO XXIII;JOAO XXIII;FORTALEZA;C;-3.77289;-38.5882422;REQUEIJAO ZERO LAC VALE MILK 200G;0;0;0,00%
CENTERBOX;-;REDE;663;CENTERBOX - JOAO XXIII;JOAO XXIII;FORTALEZA;C;-3.77289;-38.5882422;RICOTA VALE MILK 200G;192,03345;58,4000116;30,41%
CENTERBOX;-;REDE;663;CENTERBOX - JOAO XXIII;JOAO XXIII;FORTALEZA;C;-3.77289;-38.5882422;Total;17139,35375;394,7800342;2,30%
CENTERBOX;-;REDE;663;Total;JOAO XXIII;FORTALEZA;C;-3.77289;-38.5882422;;17139,35375;394,7800342;2,30%
REDE UNIFORCA;SUPER UCHOA;SUBREDE;677;SUPER UCHOA - LJ 01;JARDIM AMERICA;FORTALEZA;B;-3.7541549;-38.5454548;BEBIDA LACTEA  BANDEJA MORANGO VALEMILK 540G;0;0;0,00%
REDE UNIFORCA;SUPER UCHOA;SUBREDE;677;SUPER UCHOA - LJ 01;JARDIM AMERICA;FORTALEZA;B;-3.7541549;-38.5454548;BEBIDA LACTEA BANDEJA MOR/SF VALEMILK 540G;0;0;0,00%
REDE UNIFORCA;SUPER UCHOA;SUBREDE;677;SUPER UCHOA - LJ 01;JARDIM AMERICA;FORTALEZA;B;-3.7541549;-38.5454548;BEBIDA LACTEA BANDEJA MORANGO DIPAULA 510G;0;0;0,00%
REDE UNIFORCA;SUPER UCHOA;SUBREDE;677;SUPER UCHOA - LJ 01;JARDIM AMERICA;FORTALEZA;B;-3.7541549;-38.5454548;BEBIDA LACTEA DE AMEIXA VALE MILK 900G;0;0;0,00%
REDE UNIFORCA;SUPER UCHOA;SUBREDE;677;SUPER UCHOA - LJ 01;JARDIM AMERICA;FORTALEZA;B;-3.7541549;-38.5454548;BEBIDA LACTEA DE GOIABA VALE MILK 900G;0;0;0,00%
REDE UNIFORCA;SUPER UCHOA;SUBREDE;677;SUPER UCHOA - LJ 01;JARDIM AMERICA;FORTALEZA;B;-3.7541549;-38.5454548;BEBIDA LACTEA DE GRAVIOLA VALE MILK 900G;0;0;0,00%
REDE UNIFORCA;SUPER UCHOA;SUBREDE;677;SUPER UCHOA - LJ 01;JARDIM AMERICA;FORTALEZA;B;-3.7541549;-38.5454548;BEBIDA LACTEA DE MORANGO DIPAULA 900G;0;0;0,00%
REDE UNIFORCA;SUPER UCHOA;SUBREDE;677;SUPER UCHOA - LJ 01;JARDIM AMERICA;FORTALEZA;B;-3.7541549;-38.5454548;BEBIDA LACTEA DE MORANGO VALE MILK 450G;0;0;0,00%
REDE UNIFORCA;SUPER UCHOA;SUBREDE;677;SUPER UCHOA - LJ 01;JARDIM AMERICA;FORTALEZA;B;-3.7541549;-38.5454548;BEBIDA LACTEA DE MORANGO VALE MILK 900G;0;0;0,00%
REDE UNIFORCA;SUPER UCHOA;SUBREDE;677;SUPER UCHOA - LJ 01;JARDIM AMERICA;FORTALEZA;B;-3.7541549;-38.5454548;BEBIDA LACTEA DE SALADA DE FRUTA VALE MILK 450G;0;0;0,00%
REDE UNIFORCA;SUPER UCHOA;SUBREDE;677;SUPER UCHOA - LJ 01;JARDIM AMERICA;FORTALEZA;B;-3.7541549;-38.5454548;BEBIDA LACTEA DE SALADA DE FRUTA VALE MILK 900G;0;0;0,00%
REDE UNIFORCA;SUPER UCHOA;SUBREDE;677;SUPER UCHOA - LJ 01;JARDIM AMERICA;FORTALEZA;B;-3.7541549;-38.5454548;COALHADA DESNATADA VALE MILK 140G;0;0;0,00%
REDE UNIFORCA;SUPER UCHOA;SUBREDE;677;SUPER UCHOA - LJ 01;JARDIM AMERICA;FORTALEZA;B;-3.7541549;-38.5454548;COALHADA INTEGRAL VALE MILK 140G;0;0;0,00%
REDE UNIFORCA;SUPER UCHOA;SUBREDE;677;SUPER UCHOA - LJ 01;JARDIM AMERICA;FORTALEZA;B;-3.7541549;-38.5454548;DOCE DE LEITE VALE MILK 400G;0;0;0,00%
REDE UNIFORCA;SUPER UCHOA;SUBREDE;677;SUPER UCHOA - LJ 01;JARDIM AMERICA;FORTALEZA;B;-3.7541549;-38.5454548;DOCE DE LEITE ZERO LACT VALE MILK 300G;0;0;0,00%
REDE UNIFORCA;SUPER UCHOA;SUBREDE;677;SUPER UCHOA - LJ 01;JARDIM AMERICA;FORTALEZA;B;-3.7541549;-38.5454548;GAR IOG TRIPLO ZERO AMEIXA VALE MILK 170G;0;0;0,00%
REDE UNIFORCA;SUPER UCHOA;SUBREDE;677;SUPER UCHOA - LJ 01;JARDIM AMERICA;FORTALEZA;B;-3.7541549;-38.5454548;GAR IOG TRIPLO ZERO MORANGO VALE MILK 170G;0;0;0,00%
REDE UNIFORCA;SUPER UCHOA;SUBREDE;677;SUPER UCHOA - LJ 01;JARDIM AMERICA;FORTALEZA;B;-3.7541549;-38.5454548;GAR IOGURTE AMEIXA VALE MILK 170G;0;0;0,00%
REDE UNIFORCA;SUPER UCHOA;SUBREDE;677;SUPER UCHOA - LJ 01;JARDIM AMERICA;FORTALEZA;B;-3.7541549;-38.5454548;GAR IOGURTE MORANGO VALE MILK 170G;0;0;0,00%
REDE UNIFORCA;SUPER UCHOA;SUBREDE;677;SUPER UCHOA - LJ 01;JARDIM AMERICA;FORTALEZA;B;-3.7541549;-38.5454548;GAR IOGURTE MORANGO VALE MILK 900G;0;0;0,00%
REDE UNIFORCA;SUPER UCHOA;SUBREDE;677;SUPER UCHOA - LJ 01;JARDIM AMERICA;FORTALEZA;B;-3.7541549;-38.5454548;GAR IOGURTE SALADA DE FRUTAS VALE MILK 170G;0;0;0,00%
REDE UNIFORCA;SUPER UCHOA;SUBREDE;677;SUPER UCHOA - LJ 01;JARDIM AMERICA;FORTALEZA;B;-3.7541549;-38.5454548;GAR IOGURTE SALADA DE FRUTAS VALE MILK 900G;0;0;0,00%
REDE UNIFORCA;SUPER UCHOA;SUBREDE;677;SUPER UCHOA - LJ 01;JARDIM AMERICA;FORTALEZA;B;-3.7541549;-38.5454548;IOGURTE BICAMADA MORANGO VALE MILK 130G;0;0;0,00%
REDE UNIFORCA;SUPER UCHOA;SUBREDE;677;SUPER UCHOA - LJ 01;JARDIM AMERICA;FORTALEZA;B;-3.7541549;-38.5454548;IOGURTE NATURAL DESNATADO VALE MILK 150G;0;0;0,00%
REDE UNIFORCA;SUPER UCHOA;SUBREDE;677;SUPER UCHOA - LJ 01;JARDIM AMERICA;FORTALEZA;B;-3.7541549;-38.5454548;IOGURTE NATURAL INTEGRAL VALE MILK 150G;0;0;0,00%
REDE UNIFORCA;SUPER UCHOA;SUBREDE;677;SUPER UCHOA - LJ 01;JARDIM AMERICA;FORTALEZA;B;-3.7541549;-38.5454548;IOGURTE NATURAL LAR/CEN/MEL VALE MILK 150G;0;0;0,00%
REDE UNIFORCA;SUPER UCHOA;SUBREDE;677;SUPER UCHOA - LJ 01;JARDIM AMERICA;FORTALEZA;B;-3.7541549;-38.5454548;MANTEIGA DA TERRA VALE MILK 190G;0;0;0,00%
REDE UNIFORCA;SUPER UCHOA;SUBREDE;677;SUPER UCHOA - LJ 01;JARDIM AMERICA;FORTALEZA;B;-3.7541549;-38.5454548;MANTEIGA GHEE VALE MILK 160G;0;0;0,00%
REDE UNIFORCA;SUPER UCHOA;SUBREDE;677;SUPER UCHOA - LJ 01;JARDIM AMERICA;FORTALEZA;B;-3.7541549;-38.5454548;MANTEIGA GHEE VALE MILK 3KG;0;0;0,00%
REDE UNIFORCA;SUPER UCHOA;SUBREDE;677;SUPER UCHOA - LJ 01;JARDIM AMERICA;FORTALEZA;B;-3.7541549;-38.5454548;MANTEIGA VALE MILK 200G;0;0;0,00%
REDE UNIFORCA;SUPER UCHOA;SUBREDE;677;SUPER UCHOA - LJ 01;JARDIM AMERICA;FORTALEZA;B;-3.7541549;-38.5454548;MANTEIGA VALE MILK 500G;0;0;0,00%
REDE UNIFORCA;SUPER UCHOA;SUBREDE;677;SUPER UCHOA - LJ 01;JARDIM AMERICA;FORTALEZA;B;-3.7541549;-38.5454548;MISTURA DE REQUEIJAO LIGHT DIPAULA 200G;0;0;0,00%
REDE UNIFORCA;SUPER UCHOA;SUBREDE;677;SUPER UCHOA - LJ 01;JARDIM AMERICA;FORTALEZA;B;-3.7541549;-38.5454548;MISTURA DE REQUEIJAO LIGHT DIPAULA 400G;0;0;0,00%
REDE UNIFORCA;SUPER UCHOA;SUBREDE;677;SUPER UCHOA - LJ 01;JARDIM AMERICA;FORTALEZA;B;-3.7541549;-38.5454548;MISTURA DE REQUEIJAO TRAD DIPAULA 200G;0;0;0,00%
REDE UNIFORCA;SUPER UCHOA;SUBREDE;677;SUPER UCHOA - LJ 01;JARDIM AMERICA;FORTALEZA;B;-3.7541549;-38.5454548;MISTURA DE REQUEIJAO TRAD DIPAULA 400G;0;0;0,00%
REDE UNIFORCA;SUPER UCHOA;SUBREDE;677;SUPER UCHOA - LJ 01;JARDIM AMERICA;FORTALEZA;B;-3.7541549;-38.5454548;NATA COM SAL VALE MILK 200G;0;0;0,00%
REDE UNIFORCA;SUPER UCHOA;SUBREDE;677;SUPER UCHOA - LJ 01;JARDIM AMERICA;FORTALEZA;B;-3.7541549;-38.5454548;QUEIJO COALHO LIGHT VALE MILK 500G;0;0;0,00%
REDE UNIFORCA;SUPER UCHOA;SUBREDE;677;SUPER UCHOA - LJ 01;JARDIM AMERICA;FORTALEZA;B;-3.7541549;-38.5454548;QUEIJO COALHO TRAD VALE MILK 4KG;0;0;0,00%
REDE UNIFORCA;SUPER UCHOA;SUBREDE;677;SUPER UCHOA - LJ 01;JARDIM AMERICA;FORTALEZA;B;-3.7541549;-38.5454548;QUEIJO COALHO TRAD VALE MILK 500G;4091,78;0;0,00%
REDE UNIFORCA;SUPER UCHOA;SUBREDE;677;SUPER UCHOA - LJ 01;JARDIM AMERICA;FORTALEZA;B;-3.7541549;-38.5454548;QUEIJO COALHO ZERO LAC VALE MILK 500G;0;0;0,00%
REDE UNIFORCA;SUPER UCHOA;SUBREDE;677;SUPER UCHOA - LJ 01;JARDIM AMERICA;FORTALEZA;B;-3.7541549;-38.5454548;QUEIJO MINAS FRESCAL LIGHT VALE MILK 250G;0;0;0,00%
REDE UNIFORCA;SUPER UCHOA;SUBREDE;677;SUPER UCHOA - LJ 01;JARDIM AMERICA;FORTALEZA;B;-3.7541549;-38.5454548;QUEIJO MINAS FRESCAL TRAD VALE MILK 250G;0;0;0,00%
REDE UNIFORCA;SUPER UCHOA;SUBREDE;677;SUPER UCHOA - LJ 01;JARDIM AMERICA;FORTALEZA;B;-3.7541549;-38.5454548;QUEIJO MINAS FRESCAL ZERO VALE MILK 250G;0;0;0,00%
REDE UNIFORCA;SUPER UCHOA;SUBREDE;677;SUPER UCHOA - LJ 01;JARDIM AMERICA;FORTALEZA;B;-3.7541549;-38.5454548;REQUEIJAO BISNAGA VALE MILK 400G;0;0;0,00%
REDE UNIFORCA;SUPER UCHOA;SUBREDE;677;SUPER UCHOA - LJ 01;JARDIM AMERICA;FORTALEZA;B;-3.7541549;-38.5454548;REQUEIJAO LIGHT VALE MILK 200G;0;0;0,00%
REDE UNIFORCA;SUPER UCHOA;SUBREDE;677;SUPER UCHOA - LJ 01;JARDIM AMERICA;FORTALEZA;B;-3.7541549;-38.5454548;REQUEIJAO LIGHT VALE MILK 400G;1116;0;0,00%
REDE UNIFORCA;SUPER UCHOA;SUBREDE;677;SUPER UCHOA - LJ 01;JARDIM AMERICA;FORTALEZA;B;-3.7541549;-38.5454548;REQUEIJAO TRAD VALE MILK 200G;0;0;0,00%
REDE UNIFORCA;SUPER UCHOA;SUBREDE;677;SUPER UCHOA - LJ 01;JARDIM AMERICA;FORTALEZA;B;-3.7541549;-38.5454548;REQUEIJAO TRAD VALE MILK 400G;2232;0;0,00%
REDE UNIFORCA;SUPER UCHOA;SUBREDE;677;SUPER UCHOA - LJ 01;JARDIM AMERICA;FORTALEZA;B;-3.7541549;-38.5454548;REQUEIJAO ZERO LAC VALE MILK 200G;0;0;0,00%
REDE UNIFORCA;SUPER UCHOA;SUBREDE;677;SUPER UCHOA - LJ 01;JARDIM AMERICA;FORTALEZA;B;-3.7541549;-38.5454548;RICOTA VALE MILK 200G;0;0;0,00%
REDE UNIFORCA;SUPER UCHOA;SUBREDE;677;SUPER UCHOA - LJ 01;JARDIM AMERICA;FORTALEZA;B;-3.7541549;-38.5454548;Total;7439,78;0;0,00%
REDE UNIFORCA;SUPER UCHOA;SUBREDE;677;Total;JARDIM AMERICA;FORTALEZA;B;-3.7541549;-38.5454548;;7439,78;0;0,00%
REDE PARCERIA;COMPRE MAX;SUBREDE;709;COMPREMAX - GODOFREDO;PLANALTO AYRTON SENNA;FORTALEZA;C;-3.83265451;-38.58103395;BEBIDA LACTEA  BANDEJA MORANGO VALEMILK 540G;40;32;80,00%
REDE PARCERIA;COMPRE MAX;SUBREDE;709;COMPREMAX - GODOFREDO;PLANALTO AYRTON SENNA;FORTALEZA;C;-3.83265451;-38.58103395;BEBIDA LACTEA BANDEJA MOR/SF VALEMILK 540G;168;312,5;186,01%
REDE PARCERIA;COMPRE MAX;SUBREDE;709;COMPREMAX - GODOFREDO;PLANALTO AYRTON SENNA;FORTALEZA;C;-3.83265451;-38.58103395;BEBIDA LACTEA BANDEJA MORANGO DIPAULA 510G;160;48;30,00%
REDE PARCERIA;COMPRE MAX;SUBREDE;709;COMPREMAX - GODOFREDO;PLANALTO AYRTON SENNA;FORTALEZA;C;-3.83265451;-38.58103395;BEBIDA LACTEA DE AMEIXA VALE MILK 900G;51,8;14,8;28,57%
REDE PARCERIA;COMPRE MAX;SUBREDE;709;COMPREMAX - GODOFREDO;PLANALTO AYRTON SENNA;FORTALEZA;C;-3.83265451;-38.58103395;BEBIDA LACTEA DE GOIABA VALE MILK 900G;44,4;14,8;33,33%
REDE PARCERIA;COMPRE MAX;SUBREDE;709;COMPREMAX - GODOFREDO;PLANALTO AYRTON SENNA;FORTALEZA;C;-3.83265451;-38.58103395;BEBIDA LACTEA DE GRAVIOLA VALE MILK 900G;55,5;22,2;40,00%
REDE PARCERIA;COMPRE MAX;SUBREDE;709;COMPREMAX - GODOFREDO;PLANALTO AYRTON SENNA;FORTALEZA;C;-3.83265451;-38.58103395;BEBIDA LACTEA DE MORANGO DIPAULA 900G;168;84;50,00%
REDE PARCERIA;COMPRE MAX;SUBREDE;709;COMPREMAX - GODOFREDO;PLANALTO AYRTON SENNA;FORTALEZA;C;-3.83265451;-38.58103395;BEBIDA LACTEA DE MORANGO VALE MILK 450G;0;0;0,00%
REDE PARCERIA;COMPRE MAX;SUBREDE;709;COMPREMAX - GODOFREDO;PLANALTO AYRTON SENNA;FORTALEZA;C;-3.83265451;-38.58103395;BEBIDA LACTEA DE MORANGO VALE MILK 900G;66,6;3,7;5,56%
REDE PARCERIA;COMPRE MAX;SUBREDE;709;COMPREMAX - GODOFREDO;PLANALTO AYRTON SENNA;FORTALEZA;C;-3.83265451;-38.58103395;BEBIDA LACTEA DE SALADA DE FRUTA VALE MILK 450G;0;0;0,00%
REDE PARCERIA;COMPRE MAX;SUBREDE;709;COMPREMAX - GODOFREDO;PLANALTO AYRTON SENNA;FORTALEZA;C;-3.83265451;-38.58103395;BEBIDA LACTEA DE SALADA DE FRUTA VALE MILK 900G;88,8;11,1;12,50%
REDE PARCERIA;COMPRE MAX;SUBREDE;709;COMPREMAX - GODOFREDO;PLANALTO AYRTON SENNA;FORTALEZA;C;-3.83265451;-38.58103395;COALHADA DESNATADA VALE MILK 140G;16,1;14,3;88,82%
REDE PARCERIA;COMPRE MAX;SUBREDE;709;COMPREMAX - GODOFREDO;PLANALTO AYRTON SENNA;FORTALEZA;C;-3.83265451;-38.58103395;COALHADA INTEGRAL VALE MILK 140G;27,6;25,3;91,67%
REDE PARCERIA;COMPRE MAX;SUBREDE;709;COMPREMAX - GODOFREDO;PLANALTO AYRTON SENNA;FORTALEZA;C;-3.83265451;-38.58103395;DOCE DE LEITE VALE MILK 400G;284,4;0;0,00%
REDE PARCERIA;COMPRE MAX;SUBREDE;709;COMPREMAX - GODOFREDO;PLANALTO AYRTON SENNA;FORTALEZA;C;-3.83265451;-38.58103395;DOCE DE LEITE ZERO LACT VALE MILK 300G;0;0;0,00%
REDE PARCERIA;COMPRE MAX;SUBREDE;709;COMPREMAX - GODOFREDO;PLANALTO AYRTON SENNA;FORTALEZA;C;-3.83265451;-38.58103395;GAR IOG TRIPLO ZERO AMEIXA VALE MILK 170G;75;0;0,00%
REDE PARCERIA;COMPRE MAX;SUBREDE;709;COMPREMAX - GODOFREDO;PLANALTO AYRTON SENNA;FORTALEZA;C;-3.83265451;-38.58103395;GAR IOG TRIPLO ZERO MORANGO VALE MILK 170G;75;0;0,00%
REDE PARCERIA;COMPRE MAX;SUBREDE;709;COMPREMAX - GODOFREDO;PLANALTO AYRTON SENNA;FORTALEZA;C;-3.83265451;-38.58103395;GAR IOGURTE AMEIXA VALE MILK 170G;13,8;0;0,00%
REDE PARCERIA;COMPRE MAX;SUBREDE;709;COMPREMAX - GODOFREDO;PLANALTO AYRTON SENNA;FORTALEZA;C;-3.83265451;-38.58103395;GAR IOGURTE MORANGO VALE MILK 170G;27,6;13,8;50,00%
REDE PARCERIA;COMPRE MAX;SUBREDE;709;COMPREMAX - GODOFREDO;PLANALTO AYRTON SENNA;FORTALEZA;C;-3.83265451;-38.58103395;GAR IOGURTE MORANGO VALE MILK 900G;45,6;30,4;66,67%
REDE PARCERIA;COMPRE MAX;SUBREDE;709;COMPREMAX - GODOFREDO;PLANALTO AYRTON SENNA;FORTALEZA;C;-3.83265451;-38.58103395;GAR IOGURTE SALADA DE FRUTAS VALE MILK 170G;27,6;23;83,33%
REDE PARCERIA;COMPRE MAX;SUBREDE;709;COMPREMAX - GODOFREDO;PLANALTO AYRTON SENNA;FORTALEZA;C;-3.83265451;-38.58103395;GAR IOGURTE SALADA DE FRUTAS VALE MILK 900G;45,6;30,4;66,67%
REDE PARCERIA;COMPRE MAX;SUBREDE;709;COMPREMAX - GODOFREDO;PLANALTO AYRTON SENNA;FORTALEZA;C;-3.83265451;-38.58103395;IOGURTE BICAMADA MORANGO VALE MILK 130G;80;10;12,50%
REDE PARCERIA;COMPRE MAX;SUBREDE;709;COMPREMAX - GODOFREDO;PLANALTO AYRTON SENNA;FORTALEZA;C;-3.83265451;-38.58103395;IOGURTE NATURAL DESNATADO VALE MILK 150G;15;12,5;83,33%
REDE PARCERIA;COMPRE MAX;SUBREDE;709;COMPREMAX - GODOFREDO;PLANALTO AYRTON SENNA;FORTALEZA;C;-3.83265451;-38.58103395;IOGURTE NATURAL INTEGRAL VALE MILK 150G;90;23;25,56%
REDE PARCERIA;COMPRE MAX;SUBREDE;709;COMPREMAX - GODOFREDO;PLANALTO AYRTON SENNA;FORTALEZA;C;-3.83265451;-38.58103395;IOGURTE NATURAL LAR/CEN/MEL VALE MILK 150G;30;0;0,00%
REDE PARCERIA;COMPRE MAX;SUBREDE;709;COMPREMAX - GODOFREDO;PLANALTO AYRTON SENNA;FORTALEZA;C;-3.83265451;-38.58103395;MANTEIGA DA TERRA VALE MILK 190G;0;0;0,00%
REDE PARCERIA;COMPRE MAX;SUBREDE;709;COMPREMAX - GODOFREDO;PLANALTO AYRTON SENNA;FORTALEZA;C;-3.83265451;-38.58103395;MANTEIGA GHEE VALE MILK 160G;0;0;0,00%
REDE PARCERIA;COMPRE MAX;SUBREDE;709;COMPREMAX - GODOFREDO;PLANALTO AYRTON SENNA;FORTALEZA;C;-3.83265451;-38.58103395;MANTEIGA GHEE VALE MILK 3KG;0;0;0,00%
REDE PARCERIA;COMPRE MAX;SUBREDE;709;COMPREMAX - GODOFREDO;PLANALTO AYRTON SENNA;FORTALEZA;C;-3.83265451;-38.58103395;MANTEIGA VALE MILK 200G;111,6;46;41,22%
REDE PARCERIA;COMPRE MAX;SUBREDE;709;COMPREMAX - GODOFREDO;PLANALTO AYRTON SENNA;FORTALEZA;C;-3.83265451;-38.58103395;MANTEIGA VALE MILK 500G;120;129,5;107,92%
REDE PARCERIA;COMPRE MAX;SUBREDE;709;COMPREMAX - GODOFREDO;PLANALTO AYRTON SENNA;FORTALEZA;C;-3.83265451;-38.58103395;MISTURA DE REQUEIJAO LIGHT DIPAULA 200G;88,8;11,1;12,50%
